Location,Time,PM2.5,PM10,CO,CO2,SO2,NO2,O3,AQI,AQI Bucket
Hadapsar,08:00,230.9678522,51.29431434,12.09308716,376.1379451,300.8392483,167.2397052,39.76436996,407.1458321,Hazardous
Deccan,12:00,144.38887,385.0329308,12.46814834,449.2607766,364.667392,171.7178263,251.9563402,671.349828,Hazardous
Deccan,12:00,224.6186615,256.0391619,14.55246,499.1198994,94.35050159,303.3094368,49.94312758,478.6829047,Hazardous
Deccan,08:00,202.4439429,251.5436609,10.06691992,386.5775412,90.88231395,342.6853808,62.38217506,485.0356567,Hazardous
Hadapsar,08:00,91.67917262,77.66553123,14.49590935,400.7455202,241.4767242,354.6254029,258.9302198,526.6844347,Hazardous
Sinhagad Road,12:00,118.2867361,40.71140834,11.34427909,355.0899702,368.5605066,122.2515965,298.5138866,485.5063461,Hazardous
Kothrud,08:00,32.14945739,352.2014086,11.88182222,386.5569128,34.02752254,393.6445887,162.5975414,499.1920815,Hazardous
Deccan,16:00,181.8066058,15.96715549,13.4692084,464.9644003,221.1612407,177.2191482,13.90942752,318.5009972,Hazardous
Koregaon Park,08:00,182.7320282,282.1540196,13.31806515,467.117457,28.28594036,204.9000564,158.5412149,441.6246949,Hazardous
Hadapsar,20:00,187.3656434,18.99146679,13.69239266,335.3458701,280.188494,260.1197972,69.5272421,421.7887144,Hazardous
Pimple Saudagar,08:00,187.915689,201.1932963,11.42935731,381.2822322,394.9474988,161.1787049,145.6997218,556.8968127,Hazardous
Deccan,16:00,118.5144801,302.6313491,12.9228771,379.7881379,222.7279487,148.1123801,96.43849418,457.1352032,Hazardous
Sinhagad Road,12:00,163.5329032,81.49895815,14.13998113,465.2711349,269.571151,183.8544979,89.31587748,408.026675,Hazardous
Hadapsar,16:00,32.07507935,78.70672902,14.80048936,476.9803752,83.72404752,223.2929642,82.00681847,264.7033087,Very Unhealthy
Sinhagad Road,20:00,201.7442344,15.61919478,14.29320079,451.4396662,386.058405,34.69225639,76.91005787,371.8052751,Hazardous
Sinhagad Road,08:00,247.7114479,62.90762713,10.0920725,460.8604716,193.3557244,80.05694776,205.608804,404.9123481,Hazardous
Pimple Saudagar,12:00,10.46639911,346.6695986,11.20246393,488.210694,216.9830933,97.15647448,273.2676649,483.4740791,Hazardous
Sinhagad Road,08:00,178.8464414,107.1588948,14.75348275,459.5121532,198.595696,288.0557925,296.8150085,549.4893993,Hazardous
Deccan,20:00,107.0543984,86.64789709,11.15862421,331.7235684,258.1532327,116.0906877,176.3022243,383.2828443,Hazardous
Aundh,20:00,38.3716118,229.1523623,12.16443591,434.0254183,317.0857192,167.879906,206.6937664,491.7561188,Hazardous
Sinhagad Road,12:00,216.6356715,102.6592354,11.31084216,340.1437774,373.0746098,308.3780499,214.7005009,619.034876,Hazardous
Pimple Saudagar,20:00,140.908036,290.0677097,13.5348935,488.7750178,166.1955209,97.51050229,19.4804162,370.615986,Hazardous
Kothrud,08:00,113.4184101,131.5682239,11.32389541,345.4486543,98.79245415,25.21311255,60.90960657,226.274799,Very Unhealthy
Kothrud,16:00,168.8014248,112.1615449,13.32060636,483.2521704,165.8332242,244.6765219,219.7891589,468.9515437,Hazardous
Kothrud,16:00,162.4472078,325.2955112,11.9477132,445.5479312,160.4139907,206.4100802,42.0315898,460.2469031,Hazardous
Baner,20:00,227.3028948,256.4956619,10.30783354,319.9136119,17.82906258,119.8869609,225.4775411,433.8038942,Hazardous
Hadapsar,20:00,28.62881233,156.2453252,11.86208042,486.4982323,101.6906275,203.5904491,125.4191425,319.6492587,Hazardous
Deccan,12:00,166.8789431,175.066014,11.9200073,487.6625021,213.8054462,86.84529348,97.36783564,381.9017735,Hazardous
Baner,16:00,222.0582777,268.7363533,14.9311256,491.3775303,325.5265715,150.4294152,314.099219,655.3560439,Hazardous
Koregaon Park,20:00,59.58978516,32.56035418,14.13729881,462.9103274,210.1452856,188.690805,34.69908575,276.9799567,Very Unhealthy
Sinhagad Road,16:00,226.1584155,177.1335854,11.55448782,356.2075412,163.3875772,191.7912417,165.4451198,473.5124576,Hazardous
Pimple Saudagar,20:00,10.32060431,31.38355829,10.72531328,351.5461386,14.47186781,196.825183,206.7185824,240.5852112,Very Unhealthy
Deccan,08:00,144.2804591,185.5047523,11.36907199,309.5881457,28.25236277,245.3886052,29.60819661,327.88626,Hazardous
Shivaji Nagar,12:00,66.89039728,229.2120864,12.4396785,318.4926845,284.1080969,395.5008361,261.410625,631.0006994,Hazardous
Aundh,16:00,123.8200737,19.73860146,12.5390533,480.8795195,279.9964062,134.8735562,184.7431175,384.1249308,Hazardous
Hadapsar,12:00,195.1055801,210.5293978,10.88672702,446.7840781,395.824356,314.2712667,384.127887,760.8159708,Hazardous
Deccan,20:00,75.71930513,252.3466407,14.59147551,401.2995338,194.2421009,93.67774695,397.5220814,521.3454131,Hazardous
Deccan,20:00,88.31552722,142.5775935,12.84126651,386.9041807,396.4872479,58.53462996,66.39667307,388.9971023,Hazardous
Deccan,08:00,105.1702277,279.1006344,11.39831689,431.5158705,398.9079968,320.6157241,280.5827035,703.5869602,Hazardous
Deccan,16:00,71.66555411,399.0309724,12.88101696,497.7681019,80.08429298,295.6494723,335.6338255,603.9130756,Hazardous
Shivaji Nagar,08:00,166.1457937,326.3863465,10.58140422,482.6289353,160.1649629,89.41296802,135.5738058,449.4233426,Hazardous
Kothrud,16:00,143.6369542,327.4728047,10.04892845,473.3786846,295.9417998,97.68230454,265.5529588,575.1923395,Hazardous
Pimple Saudagar,16:00,192.9970106,19.01217357,11.36036966,331.3998511,314.3425111,90.47982364,39.14549998,339.3488791,Hazardous
Sinhagad Road,08:00,53.79060852,265.1117122,11.06798441,315.6717035,52.11715201,147.8062974,392.2967852,466.6292621,Hazardous
Deccan,08:00,135.8751342,394.4716193,10.50821382,336.1566036,42.04690659,352.4367592,11.14553402,478.4961905,Hazardous
Hadapsar,20:00,83.55313863,248.8561506,10.99299705,307.3972405,245.8571223,151.5510876,338.8646327,545.3340629,Hazardous
Aundh,16:00,168.0837913,204.8384183,14.04498503,486.585568,199.9535158,66.49459768,344.7174356,506.0888643,Hazardous
Deccan,12:00,65.78648671,39.39866228,14.22665946,457.0866935,327.9408511,252.931301,130.5998228,422.5552215,Hazardous
Koregaon Park,08:00,233.2463134,207.462979,12.84234044,310.6032694,151.7293978,216.1941328,112.8949576,473.6062307,Hazardous
Koregaon Park,20:00,24.07267267,30.65047611,14.32661717,398.2131742,348.3844072,278.1497466,305.5410124,507.7257747,Hazardous
Koregaon Park,16:00,236.1632078,114.0367488,13.46989734,494.8884462,324.15935,389.8826812,164.1140089,627.6478956,Hazardous
Deccan,08:00,177.3286974,104.2702913,14.49187233,444.6002698,278.0446373,387.239959,174.4024044,575.1348671,Hazardous
Deccan,16:00,199.7162612,306.1841867,12.47355505,467.2610335,70.94528318,85.68300036,349.6370944,518.556468,Hazardous
Hadapsar,20:00,181.7379555,68.36751719,14.81808073,450.2750517,105.5930952,312.8172434,151.7527308,424.9523517,Hazardous
Koregaon Park,08:00,79.14138763,244.2467517,13.04021615,405.1474664,78.51615495,189.9850888,51.61245099,334.7911332,Hazardous
Baner,20:00,23.87289633,152.263413,13.69007097,482.9053988,216.0785958,329.4472583,342.7813622,545.9118337,Hazardous
Deccan,20:00,237.1190011,185.0164554,11.74940308,487.7880718,223.4336622,56.25135095,314.2394048,519.7793403,Hazardous
Baner,12:00,108.2880755,181.8840436,10.91623733,406.0269717,53.94601801,388.3067087,41.07962458,397.6684726,Hazardous
Shivaji Nagar,08:00,109.1231288,131.4894871,10.94661447,495.4144581,83.56190819,205.7212289,68.85591563,310.3224488,Hazardous
Sinhagad Road,12:00,60.2964859,247.0191533,13.90699114,307.7281081,162.598623,307.2421282,150.8086801,477.8895264,Hazardous
Koregaon Park,16:00,170.9856153,105.3279019,11.94875537,436.6951576,117.1567335,50.58153144,375.4091926,421.6792427,Hazardous
Aundh,08:00,187.3825565,184.3801067,13.28796119,363.7563316,113.652274,109.563775,153.3953096,387.4749721,Hazardous
Pimple Saudagar,16:00,163.3475985,82.50121521,12.94611194,300.0585767,325.4928683,281.6779643,199.8574207,539.3846454,Hazardous
Aundh,12:00,240.9745624,326.8945168,13.3968431,375.2158834,251.86102,353.9559668,264.9823299,732.731041,Hazardous
Kothrud,12:00,203.7841432,300.6441744,10.74401129,382.2761564,128.8280633,319.4188451,22.79588497,498.4795668,Hazardous
Koregaon Park,16:00,121.8647685,324.6258172,12.10800604,449.2743281,156.0657161,308.3769972,139.1681329,537.158722,Hazardous
Aundh,12:00,204.5886229,11.27935472,14.60696804,363.7042609,188.7292239,200.6763884,109.3323645,371.9099452,Hazardous
Deccan,20:00,65.91279749,300.0803749,10.87325601,389.9856917,332.4254178,107.0471982,295.4990159,561.3556582,Hazardous
Sinhagad Road,16:00,120.8075931,386.8267353,10.7588886,338.2293276,230.6133042,383.6697116,284.7124842,714.0738028,Hazardous
Kothrud,12:00,10.24649495,292.2026898,10.43376601,358.9256493,297.606002,193.6273683,101.4258196,457.9879534,Hazardous
Aundh,20:00,239.665672,266.0063591,10.47134717,431.4679352,93.91300476,78.25910447,173.6405848,436.2137097,Hazardous
Koregaon Park,08:00,24.94524215,211.1708438,14.84818989,494.5983646,143.1567393,249.0915035,58.10214528,358.0814269,Hazardous
Deccan,08:00,40.3264456,263.2731989,11.82340835,436.328383,371.9213435,176.7430481,164.3219015,520.1163772,Hazardous
Koregaon Park,08:00,243.1845221,386.8938769,10.36470204,300.1372385,97.31732927,361.4890374,244.6607884,677.1374791,Hazardous
Baner,08:00,158.0533909,104.2498572,13.72861457,440.9370811,49.16292706,334.0173931,379.6339234,526.2873605,Hazardous
Shivaji Nagar,16:00,107.5673602,296.5627911,14.53769725,372.8278959,96.32285133,286.9405256,137.6853497,477.0771362,Hazardous
Pimple Saudagar,20:00,196.9685076,142.5056852,11.4244122,461.1019753,396.0018743,263.7680297,39.52575098,530.8093361,Hazardous
Shivaji Nagar,16:00,102.4485398,136.7060929,10.6576401,480.8109413,252.0871014,274.8928155,65.37882646,426.4143281,Hazardous
Deccan,20:00,93.8756288,320.8250309,12.53065123,328.3269926,367.8523626,399.1079976,99.82548781,653.2739051,Hazardous
Koregaon Park,08:00,175.5504911,120.0906896,12.92086837,316.755156,99.39359343,266.6338522,121.8460659,404.6782145,Hazardous
Baner,20:00,50.39584453,198.3283268,13.45474244,303.3508959,39.93516743,316.7891275,173.3992807,402.8786159,Hazardous
Koregaon Park,16:00,126.1910389,132.058417,13.66935351,420.1679751,256.2817144,288.8970313,359.3303366,595.0486226,Hazardous
Deccan,20:00,235.636251,59.90260175,14.62631584,439.1987253,139.6898513,398.4643327,92.80419272,477.8749306,Hazardous
Koregaon Park,08:00,127.3699356,65.9324669,10.10481558,342.316783,393.6822675,339.7342507,377.0565619,661.9925569,Hazardous
Kothrud,08:00,39.83992057,262.5003096,12.24933076,308.4006577,174.6531614,218.565836,14.1942866,367.1260879,Hazardous
Koregaon Park,16:00,154.3149607,303.359824,13.03264327,333.7508603,228.2260489,130.3086031,40.52253161,441.3986275,Hazardous
Hadapsar,16:00,11.22550281,122.3664409,11.49763365,336.8322635,261.6276838,90.23134167,76.38220038,292.4142184,Very Unhealthy
Hadapsar,08:00,199.622142,87.53873333,11.46261521,395.9489963,277.7586301,384.9852218,43.86756882,508.3487633,Hazardous
Pimple Saudagar,12:00,98.14926219,309.7888112,10.89550441,489.6804046,344.8419344,159.0251262,68.0121509,500.8041468,Hazardous
Shivaji Nagar,08:00,93.47396448,100.3870281,11.92920501,339.5551747,246.3862883,218.9538685,334.3127567,508.686158,Hazardous
Koregaon Park,20:00,87.46388933,381.740508,14.71831666,321.5332994,365.9452288,323.8617316,14.35686718,601.4024291,Hazardous
Hadapsar,08:00,153.8429907,342.9782124,10.59043209,480.3118113,87.37796083,303.5258773,231.6246575,570.2652815,Hazardous
Sinhagad Road,08:00,221.8507192,132.1473545,12.49430309,328.43779,194.5539807,60.89751826,18.15169641,326.2949377,Hazardous
Pimple Saudagar,12:00,235.1917487,168.0745463,10.07288133,450.5487418,270.1181361,161.877307,382.0024591,618.7049799,Hazardous
Hadapsar,16:00,97.88981062,365.9716379,10.23668317,438.7103042,287.3534472,344.283065,175.6098916,645.7906093,Hazardous
Hadapsar,16:00,225.2457162,92.70848821,14.87251835,482.5266445,301.163847,83.70003602,12.35674355,372.4599338,Hazardous
Kothrud,20:00,133.8301053,322.416398,11.42248027,353.6470773,136.4646138,372.5665349,173.1643309,580.6434717,Hazardous
Aundh,12:00,132.2820367,393.265123,13.4195356,424.7268611,263.5507982,395.4298239,274.8569308,743.1118919,Hazardous
Shivaji Nagar,16:00,191.5455601,124.9448049,13.48383813,352.001322,340.8680967,370.6610449,397.1981501,726.0926665,Hazardous
Baner,20:00,73.15518231,34.11681224,11.22723844,496.288576,208.0034762,70.17034585,106.7889543,257.3446239,Very Unhealthy
Aundh,20:00,26.37165279,24.75346345,11.04474224,399.0145787,95.1266927,324.8157678,396.5677085,444.8623849,Hazardous
Aundh,20:00,154.845415,327.0386566,14.21893053,454.1818983,373.8502323,149.7065017,201.6251177,617.7518921,Hazardous
Shivaji Nagar,12:00,218.092191,206.7050637,10.62834002,475.597258,143.0023434,332.0907126,253.5051102,587.3260504,Hazardous
Sinhagad Road,12:00,54.62875041,231.9263058,10.63589853,412.5689802,47.96894185,286.570453,296.7306434,469.5484458,Hazardous
Kothrud,12:00,136.6922836,136.1798337,11.98453526,457.8145963,158.2047372,175.1183772,119.2280065,374.6961544,Hazardous
Pimple Saudagar,16:00,71.86262939,59.7551175,14.2245447,484.2554392,57.36481935,238.7063589,286.2812644,371.2096395,Hazardous
Hadapsar,16:00,16.56645725,320.9969659,12.96409693,393.7693355,263.7174904,382.4852609,52.53853245,531.1164504,Hazardous
Aundh,08:00,51.41000821,350.7610345,10.78678964,321.8636248,306.9786302,47.25841194,392.8232398,585.4024519,Hazardous
Kothrud,08:00,80.23153666,68.97770142,14.37348207,459.7463372,125.8416955,148.7076508,302.4293327,377.4674406,Hazardous
Kothrud,08:00,102.3128235,102.7102884,12.83283644,333.43628,33.20547625,259.0723761,181.7121835,352.3394103,Hazardous
Aundh,20:00,239.9979911,106.6083886,13.52558802,361.053208,360.2538025,20.09475257,105.8398929,429.9230019,Hazardous
Aundh,16:00,77.67346795,369.8665968,10.18658206,491.4526933,389.2133801,347.0745422,144.7376452,674.4693982,Hazardous
Koregaon Park,12:00,122.0218244,388.9354326,10.53251261,378.1055479,52.55276037,212.5015714,81.57947781,439.3280459,Hazardous
Aundh,20:00,81.37393152,145.0807283,14.78656794,452.8470027,99.6957809,287.6588731,306.0237312,474.7030904,Hazardous
Kothrud,08:00,247.4716041,319.1073502,13.58425481,327.5059895,81.89730423,84.42303468,103.4066127,431.7372078,Hazardous
Pimple Saudagar,16:00,131.4009747,370.1049125,12.72816343,403.3501837,314.3667567,383.2716678,31.03997703,627.8203078,Hazardous
Sinhagad Road,20:00,174.2258832,272.0735763,11.46837045,452.9464574,165.4952636,241.5026755,343.9985943,610.1163669,Hazardous
Deccan,12:00,123.6450214,310.8347857,10.18619076,358.2910861,234.6652017,149.662735,130.2945249,484.7373251,Hazardous
Hadapsar,08:00,249.0577032,90.94155951,10.94069999,341.1955641,349.6256378,128.0144469,100.7385359,470.1296417,Hazardous
Pimple Saudagar,12:00,147.1565032,170.8616924,13.98394662,454.8022648,10.2076212,202.3216265,83.65909575,321.0872161,Hazardous
Baner,20:00,58.9646241,78.82967044,10.39848977,369.5863675,76.88271236,224.3227721,139.1447361,299.4707473,Very Unhealthy
Hadapsar,08:00,96.18751464,394.4125206,10.41901876,370.9640173,202.708718,286.717837,234.4298882,617.647258,Hazardous
Aundh,16:00,116.0389664,187.0357584,13.608384,456.8707657,267.7768737,164.7066212,320.5593828,541.6671853,Hazardous
Sinhagad Road,12:00,56.3459685,392.7333602,10.53854425,427.4999993,57.59794494,258.970355,211.2292758,498.9769965,Hazardous
Aundh,08:00,163.233511,200.2221433,14.10683633,341.8790009,371.7003958,32.50880741,315.6508115,555.7646708,Hazardous
Koregaon Park,08:00,170.8111313,298.7445368,12.64521313,459.717369,28.82182063,130.9867904,395.2901242,524.9724148,Hazardous
Deccan,20:00,38.54667768,268.6002428,14.655866,496.0028845,390.4374859,297.522914,101.953322,563.1861872,Hazardous
Hadapsar,08:00,26.82927974,166.9836589,11.28039531,414.4376804,217.4978027,312.171011,73.76767682,409.9051099,Hazardous
Koregaon Park,08:00,126.1117649,166.6674928,13.46586816,492.313535,397.7353718,65.79346067,78.64582293,430.9428247,Hazardous
Kothrud,08:00,104.017237,272.527836,12.04602081,431.3000885,274.4615311,280.2674205,316.7342619,636.0501641,Hazardous
Kothrud,12:00,224.1254111,92.44671842,14.79408531,445.8305683,317.4602235,134.3658022,270.4435816,534.2149538,Hazardous
Aundh,16:00,51.61764259,195.960791,13.36406363,475.8826032,241.9412767,328.9626285,150.6915613,497.9510136,Hazardous
Sinhagad Road,08:00,115.1195123,88.2025788,13.65888401,350.8582563,147.2023265,332.8283538,148.04844,429.3594897,Hazardous
Hadapsar,12:00,24.67735443,99.27887655,11.61960284,477.3446589,108.0369827,380.1271781,331.0481467,483.2038721,Hazardous
Pimple Saudagar,12:00,137.1294431,285.5111476,10.56220045,331.3222236,165.5216994,97.7769905,268.6744995,487.8690905,Hazardous
Aundh,12:00,51.87541116,368.3668987,10.60420377,445.4868448,259.6288125,173.1801403,98.74079975,486.500235,Hazardous
Deccan,20:00,204.0463097,118.6392463,13.10021359,305.8805992,347.436331,231.2296934,139.53675,533.5443787,Hazardous
Kothrud,16:00,90.55067052,351.8755162,14.19730501,349.4943862,197.4774174,330.6608326,297.744583,648.3518148,Hazardous
Kothrud,12:00,241.5279413,346.4086959,12.26663372,377.3676343,76.86163699,97.13636947,182.7099749,484.588943,Hazardous
Baner,12:00,89.63557596,171.6892957,13.00691819,311.3168268,207.5804668,248.4649296,326.9742999,535.1792021,Hazardous
Sinhagad Road,12:00,111.4493273,62.35752875,14.21240161,341.1056044,117.4704124,327.3178734,119.5238482,383.2718966,Hazardous
Baner,20:00,122.388529,21.23666554,14.43664391,477.8732453,140.5940407,324.6077423,364.0344837,500.8673745,Hazardous
Hadapsar,08:00,62.68876062,185.6361316,10.39263847,483.9215565,330.078728,322.9972097,167.6026262,544.8943665,Hazardous
Shivaji Nagar,20:00,41.41188913,369.348431,13.80255113,376.669531,285.2020831,228.8399405,210.3897246,581.3985853,Hazardous
Pimple Saudagar,16:00,143.9146666,274.8269315,13.6423325,441.7634582,229.3384111,397.153524,92.61689898,582.5675486,Hazardous
Sinhagad Road,12:00,87.37061844,101.3367485,14.35124785,398.2311887,368.5579835,265.0574432,33.18241589,442.1038526,Hazardous
Deccan,12:00,88.92762129,262.0527794,10.40076419,408.9498699,358.2560063,388.6798345,159.1566823,638.9372261,Hazardous
Kothrud,16:00,20.48654043,85.92589777,13.02068488,356.3488551,384.6617151,35.19174672,62.46477496,307.3860223,Hazardous
Baner,12:00,234.8467283,118.759723,14.45377706,353.2185976,102.7957138,372.3655823,398.0624987,627.8689001,Hazardous
Baner,12:00,127.529077,281.6078136,12.0233286,499.3271501,157.0703399,241.1226093,290.4900485,560.9332728,Hazardous
Baner,16:00,201.1066676,76.13691517,10.56171492,480.5646668,179.7962414,62.92379803,55.83445816,298.4607551,Very Unhealthy
Deccan,16:00,125.112836,58.31137697,12.38789313,405.2939454,277.7195329,25.415807,348.4486599,429.8919995,Hazardous
